#Taxonomy	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283.S145.L001.001	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023.S170.L001.001	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026.S116.L001.001	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224.S144.L001.001	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53671900763552e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86466277573701e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Dongia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27704135059893e-05	0	2.11010529425418e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium ginsenosidimutans	0	0	0	0	0	0	0	0	0	0	0	0	1.25445330924783e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14226968987378e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178723023993566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0	0	0	4.98827754776276e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10816540239573e-05	0	0	6.28970375495314e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42680906962134e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230131942313593	0	0	0	0	0	1.25494133149275e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingosinicella;s__Sphingosinicella cucumeris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39006658418938e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82055621368534e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007426597582038	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	0	0	0	1.24706938694069e-05	0	0	0	0	0	0	0	0	0	0	9.79719800137161e-05	0	0	0	1.27704135059893e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1342369420972e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35775481663521e-05	0	0	0	0	0	0	1.34421249311091e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91776618594661e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01877460381548e-05	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Tepidimonas;s__Tepidimonas fonticaldi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16433166780967e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00345423143350604	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia;s__Lautropia mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39542023080251e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82901437139301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia	0	1.25656555502501e-05	0	2.49413877388138e-05	0	0	0	0	0	0	0	0	0	0	6.53146533424774e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32697036215415e-05	0	0	1.42732761450736e-05	0	0	0	0	0	0	0	0	0	0	0	0.000982976631964613	0	0	0	0	0	1.57057373058378e-05	0	0	0	0	0.000137924693117558	0	0	0	0	0	0	0	0	0	0	0	0	1.34421249311091e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199700449326011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127779197546639	0	0	0	0	0	0	0	0	0	0	0	1.93760899050572e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia pickettii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32697036215415e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03263747933273e-05	0	0	0	0	0	0	0	0	1.60572924193522e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33031588276255e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.19054483504243e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68842498622182e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas	0	1.25656555502501e-05	0	0	0	9.17356382761854e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217183900467721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41173065792012e-05	0.00268842498622182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22491976775521e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000308722600869173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia	0	1.25656555502501e-05	0	0	0	0	0	1.94172872108038e-05	0	0	0	0	0	0	1.63286633356193e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53671900763552e-05	0	0	0	0	0	0	0	0	0	2.54249138731043e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000210954280454127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.05632381144645e-05	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0	0	0	0	0	0	0	0	0	0	0	8.5165092531873e-06	0	1.96705188099336e-05	0	0	0	0	1.27704135059893e-05	0	0	0	0.000116629733917593	0	0	1.40565918387428e-05	0	0	0	1.4951258895999e-05	0	0	0	0.000137858143969855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12484673963173e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50428371644648e-05	0	0	0	0	0	1.20586532896006e-05	2.68842498622182e-05	0	0	0	0	0	4.9079754601227e-05	0	0	0	0	0	0	0	0	0	0	0	1.19836542955409e-05	0	0	3.64710602137204e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.64295663478503e-05	3.90099280266828e-05	0	0	0	0	0	0	0	5.01976532597101e-05	0	0	0	0	0	1.3740604861426e-05	4.40291032372398e-05	0	9.15769551679928e-05	0	0	3.96536910977463e-05	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum	0	0	0	2.49413877388138e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.49547382414382e-05	0	1.66613905596561e-05	0	0	0	0	2.14219918167991e-05	4.13223140495868e-05	0	0	0	0	0	0	0	0	0	0	0	1.39542023080251e-05	0	0	0	0	1.98471767391089e-05	0	0	0	3.87828393692359e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53661759734472e-05	0	0	0	0.000708173502508115	0	0	0	0	3.14580821055943e-05	0	0	0	0	0	0	0	0	0	0	1.21570200712401e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95049640133414e-05	0	0	0	0	0	0	0	1.25494133149275e-05	0	4.33745391455216e-05	0	0	0	0	0	0	0	0	0	0	0.000805837847517572	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter	0	0	0	0	0	0	0	0	0	1.11032154912063e-05	0	8.5165092531873e-06	1.25445330924783e-05	6.88468158347676e-05	0	1.65458817300374e-05	0	0	1.27704135059893e-05	0	0	0	0.000149952515036905	0	0	1.40565918387428e-05	0	0	0	5.98050355839962e-05	0	0	0	0.000218275394618937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75656787384718e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53671900763552e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.14652889981127e-05	0	1.37010700535712e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14580821055943e-05	0	0	0	0	0	0	0	0.000107852888659868	0	0	8.5099140498681e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80198560533656e-05	0	0	0	0	0	0	0	0.000112944719834348	0	0	0	0	0	5.4962419445704e-05	0.0001100727580931	0.000173256176582695	8.14017379271047e-05	0	0	1.32178970325821e-05	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter;s__Oxalobacter formigenes	0	0	0	0.000286825958996359	0	8.15427895788315e-05	9.07476308386377e-05	9.70864360540189e-06	0	0.000122135370403269	0	3.40660370127492e-05	8.78117316473481e-05	0.00160314728300959	3.26573266712387e-05	0.00145603759224329	0	0	7.66224810359359e-05	0	0	0	0.00324897115913294	0	1.35948991938225e-05	0.00025301865309737	0	0	0	0.0015549309251839	0	0	0	0.00281460377271787	0	0.000111891867699056	0	0	0	0	1.39542023080251e-05	0	0	0	0	0	2.76583092475557e-05	0	0	0.000147374789603096	0	0	0	0	0	0	0.000119612455643714	0	0	3.70260663507109e-05	0	0.000281211684907931	0	0.000126835950381776	4.46807559983915e-05	0	0	0	0	0.000189250567751703	0	0	0	0.000139837026302073	0	0	6.94838507950111e-05	0	0	0	0	0.00300063814476382	0	0.000876868483428556	9.3694368968425e-05	0	0	6.02932664480031e-05	0.000497358622451037	0	0	0	0	0	0.000196319018404908	0	0	0.000754692743709556	3.14580821055943e-05	0	0	0	0.000811212763080806	6.65668164420037e-05	0	4.25948800954125e-05	0.00214507411890182	0	0	0.00193296619132718	0	0	0	0	5.56885894080303e-05	0	0	1.22491976775521e-05	0.00020888092046859	0	0	0	0	0.00280871481792116	0	0	0.000177655956550429	0	0	0	0	0.00208320261027797	0	8.67490782910432e-05	0	7.12436771236553e-05	0	0.00156642895420256	0.00261973164261577	0.00110883953012925	0.00298133865158021	0.000665177935097639	0	0.00137466129138854	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Duodenibacillus	0	0	0	0	0.000209775540172016	0	0	9.70864360540189e-06	1.32025401687285e-05	0	0	0	0	0.000452421932628473	0	0	0	0	0	0	0	0	0.000133291124477249	0	0	0	0	0	0	0.000119610071167992	0	0	0	0.000677802541185121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9677046369762e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000380171348657859	0	0.000123309630482141	0	0	0	0	0.00030916887341551	0	0	0	0	0	0.000343558282208589	0	0	0	0	0	0	0	4.50673757267114e-05	0	1.23914201806669e-05	0	0.00103059426941652	0	0	0.000255297421496043	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000643663812440266	0	0	0	0	0	0	0	0	0	0	1.13350411461994e-05	0	0	5.4962419445704e-05	0.000209138240376889	0.000762327176963859	0	0.000142538128949494	0	0.00043619060207521	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Duodenibacillus;s__Duodenibacillus massiliensis	0	7.53939333015003e-05	0	0	0.000559401440458709	0.000183471276552371	1.29639472626625e-05	0	2.64050803374569e-05	0	0	0	2.50890661849566e-05	0.00757314974182444	0	0	0	0	1.27704135059893e-05	0	0	0	0.00223262633499392	1.47889615191221e-05	0	0	0	0	0	0.00330422821601579	0	0	1.58851188206888e-05	0.00907566114468212	0	0	0.000138446628824588	0	0	1.13542175240993e-05	8.37252138481504e-05	0	0	2.42025267437921e-05	0	0	8.29749277426671e-05	0	0	0.000178401061098485	0	0	0	0	0	0	4.9838523184881e-05	0	0	0	0	0	0	0.000177570330534487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00496938262888488	0	0.00283612150108924	0	0	0	1.20586532896006e-05	0.0139394835535601	0	0	0	0	0	0.00137423312883436	0	0	0	3.14580821055943e-05	0	0	0	0.00189282978052188	0.000133133632884007	0.000235436983432671	0	0.0150634534494949	1.39403908885605e-05	0	0.00356200688087336	0	0	0	0	0	0	0	1.22491976775521e-05	6.96269734895298e-05	5.90807042419946e-05	0	0	0	0.00889426359008368	0	0	0	0	1.47396969518307e-05	0	0	0	0	0	1.13350411461994e-05	0.000237478923745518	0	0.000398477540981354	0.00314808088146265	0.00644512976887626	0	0.00389604219128617	0	0.00982089749520851	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella	0	0	0	0	0	0	0	0	0	0.00468555693728904	0	0	0	0	0	0	0	0	0	0.000760608486789432	0	0	0	1.47889615191221e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80251631277263e-05	0	0	0	0	0	0	0	0	0	0	0.000199436260171249	0	7.54752582668994e-05	0	0.000271192246756398	0	0	0	0	0	0	0	0	0.00218220267488555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53661759734472e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119991273361937	0	0	0	8.35328841120454e-05	0	0	0	0	0	0	0	0	0	5.2949274594938e-05	0	0.00131972996294604	0	0.000162136666470137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis	0	0	0	0	6.99251800573386e-05	0	0	0	0	0.0505307337004797	0	0	1.25445330924783e-05	0	0	0	0.000234041308290913	0	0	0.00852682145716573	0.000485324217678462	0	0	1.47889615191221e-05	0	0	0	0	0	0	0	0.000111594688092847	0	0	0	0	0	0.00131583690832402	0	0	0	0	0	0	0	0	1.38291546237778e-05	0	0.00284529064510982	0	0.000688711731685457	0	0.00894934414296113	0	0	0	0	0	0	0.00013576224328594	0	0.0335541782432144	1.63810896700849e-05	0	0	0	0	0	0	7.57002271006813e-06	0	0	0	8.89871985558649e-05	0	0	0	5.32396315817495e-05	0	0	5.02992807202857e-05	0	7.38702469113003e-05	0	0.000655860582778975	0	0	0.000108527879606406	0.000107536999448873	0.000122929407787578	2.42019409956679e-05	0	1.5308543698238e-05	0	0	0	0	0.000176630216612875	0	0	0	0	0	0	0	0	0	1.39403908885605e-05	0.00010584250635055	0	0.018144134972002	0.000203541624262162	0	0	0.00634849919251545	0	0	0	0	0	0.00945566061845132	0	0	0	0.000211797098379752	0	0.0210141617176793	0	0.00260892636047403	0	0	0	0	0	0	7.12436771236553e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	1.0415798683443e-05	0.000125656555502501	1.33908246069793e-05	1.24706938694069e-05	0	7.13499408814776e-05	0	0.000135921010475626	0.000211240642699655	0.00812755373956298	1.11080255484588e-05	0	0	0.000767150233587411	1.63286633356193e-05	0	0.000136524096503033	0	1.27704135059893e-05	0.0595409661062183	0	0	0.00089971509022143	0	0	0.000323301612291084	6.83713934089977e-05	4.28439836335983e-05	5.50964187327824e-05	7.47562944799952e-05	1.17236043049075e-05	0.00033478406427854	0.145888931249206	0.000103393607977391	0	0.0002014053618583	0.000138446628824588	0.0169436533400627	3.0085593513546e-05	3.4062652572298e-05	0	1.39006658418938e-05	0	0.0866450457427755	0	0.08841917237273	0.00058082449419867	0.00739848589125946	0.0837499335212466	9.30788144861662e-05	0.0442945421953866	1.14813198925348e-05	0.00519547251680678	1.1342369420972e-05	1.50925171300069e-05	0	0	0	2.49697242093961e-05	2.46840442338073e-05	0	0	0.00101562755954526	0.00131909388397047	0	0.000981063198722336	0	2.02922077922078e-05	0	0	0	0	1.22310693623944e-05	0.000673760217637263	0	0.0182520343892235	0	0	0	0	3.35328538135238e-05	0.000203663222495282	0.0400746089493804	0.00139750914546426	9.3694368968425e-05	0.00459046896230919	1.78622463561017e-05	0	0.00291694111005068	0.0443467838593688	0.000145211645974007	2.26439019971922e-05	0.000183702524378856	0.000737680731779286	0	0	0.0936460942837622	0.0125407453795141	5.24301368426572e-05	0	0	0.00741902175991434	4.50673757267114e-05	0.000299550673989016	0.000408916865962008	0	0.000191738468728654	0	0.00359864521591871	0.000206669341211082	7.27219838557196e-05	0.00386729086098107	0.122293870345158	0	2.78442947040151e-05	0.00383181087276335	0	0	3.48134867447649e-05	0	0.00255558395093279	7.49625187406297e-05	0.000278577398087102	0.00027306949618678	0.0180292279995764	0.0429771402270635	1.26897111821735e-05	0.0824840642772625	0.0502476269087908	0.0743254582408771	1.44370975659054e-05	0	0	8.67490782910432e-05	0	0.000237478923745518	0	0.00041221814584278	8.80582064744796e-05	0.000207907411899234	0	0.000332588967548819	0	0.000105743176260657	0.0423064869946725	0.00456243060462299	0.000172711571675302	0	0	0.000633445945945946	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella wadsworthensis	0	0	0	0	0.000978952520802741	3.05785460920618e-05	0.000220387103465263	0	0	0	1.11080255484588e-05	8.5165092531873e-06	1.25445330924783e-05	0.012726825670027	0	8.2729408650187e-05	0.000253544750648489	0	0	0	0	0	0.011529682267282	0	0	0	1.13952322348329e-05	0	0	0.00321452066263979	0	0	0	0.00122923511706454	0	4.47567470796223e-05	0	0	0	1.13542175240993e-05	6.97710115401253e-05	0	0	4.84050534875841e-05	0	0	0	0	0	3.10262714953887e-05	0	0	0	0	0	0	1.99354092739524e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.27100681302044e-05	0	0	0	0	0	0	0	5.32396315817495e-05	0	0	0	0.00426335012423457	0	0.0315946675435351	0.0159280427246322	0	0	0	0.000698990496417674	6.1464703893789e-05	0	2.26439019971922e-05	0	0	0.00211042944785276	0	0	0.000449604187741863	0	2.86911114936593e-05	0	0	0.00234350353778899	0	0	0	0.00288806068522535	0	0.00010584250635055	0.00510594842992086	0	0	1.49613249749398e-05	0	0	0	0	0	0.00020888092046859	0	0	0	0	0.00433985449296846	0.000503018108651912	0	3.80691335465205e-05	0	0	0	1.44370975659054e-05	0	1.93760899050572e-05	0	0	0.000166235246621862	0	0.00850543440922269	0.00208037512795958	0.00682629335735819	0	0.00688934289922554	5.76103237700196e-05	0.00689974225100787	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54168700963973e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104860273685314	0	0	7.6484760411488e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.96269734895298e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
