#Taxonomy	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283.S145.L001.001	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023.S170.L001.001	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026.S116.L001.001	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224.S144.L001.001	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	2.08315973668861e-05	0.00145761604382901	0.0353249953132114	1.24706938694069e-05	0	0.000846006441880377	1.29639472626625e-05	6.79605052378132e-05	0.00142587433822267	0.000133238585894475	0.00729797278533741	9.36816017850603e-05	5.01781323699132e-05	0.0127760019670519	0.000293915940041148	0.000628743505741421	3.90068847151522e-05	0	8.93928945419253e-05	0	0	0.00138373482608969	0	0.000798603922032595	0.017156762782604	0	0.00184602762204294	0	1.37741046831956e-05	1.4951258895999e-05	0.00426739196698633	0.000111594688092847	0	0.0027571628793971	0	0.00136508078592848	0.00304582583414094	0	0.00886020728973931	0	0.000920977352329654	1.39006658418938e-05	0.00506025472614084	2.42025267437921e-05	0.000675178001473116	0	0.000207437319356668	0	2.65915013561666e-05	0.00104713666296937	0	1.14813198925348e-05	0	0.0153348834571542	0	0	0.0039372433316056	0	0.000174788069465773	0	0.000167026415870079	0.00103485900046119	0	0.000126835950381776	0.00384254501586167	0.00163130276066621	0	0.0041801948051948	4.47560793674474e-05	0.000136260408781226	0.000581112280315999	0	0	1.27124569365521e-05	0.00158546655656482	0	1.15806417991685e-05	0.0312516637384869	0	1.23216442002021e-05	0	0.00536313152570909	0.000646364660473878	0.0047542713085892	0.000421624660357913	0	1.78622463561017e-05	0	0.00114258061914427	0	0	0.0194284679135909	0	0	0	0.0208352613000886	0	0.000658348989193442	3.14580821055943e-05	0.0289780226085959	0	0.000305939041645952	0.00135202127180134	0.000599101347978033	0.00167284172439003	0.0293052775056438	1.19836542955409e-05	0.0236986645105529	0	3.64710602137204e-05	7.27219838557196e-05	0	7.48066248746989e-05	0.00240466221568406	0	1.71062985391221e-05	0.00016923337282112	0.0207011440750631	0.00013925394697906	0.00236322816967978	0	0	0	9.7524820066707e-06	2.6474637297469e-05	1.91776618594661e-05	0	0	0	1.86466277573701e-05	0.000101059682961337	0.0115203614231035	0.0248401472582833	0	0.0258212237310421	0.000688688878862001	0.0127175843694494	6.870302430713e-05	1.100727580931e-05	0	0.00149575693441055	0.00745949541502352	0.0115796750777739	2.64357940651642e-05	0	0	0.0134715025906736	0.00219151977131968	0	0	0.0168320052040982
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	0	0	0	0	0	0.000122314184368247	0	0	3.96076205061854e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120342374054184	0	0	0	0	0	0	0	0	0	0	0.000124105085981555	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126835950381776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030916887341551	0	0	0	0	0.000324579521982886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166235246621862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	0	0.000867030232967254	0	2.49413877388138e-05	0	0.00398540384066539	3.88918417879876e-05	0.000728148270405142	0.00139946925788522	1.11032154912063e-05	0	8.5165092531873e-05	0.00015053439710974	0	0	0	0	0	7.66224810359359e-05	0	0.000179358950011606	5.03176300396251e-05	0	0	0	0	0.000763480559733807	0	0	0	0	0	0	0	0	0.0026182697041579	0.00591859338225114	0	0.000707011447568332	0.000295209655626582	0	0	0	0	0.00104345691136754	0	0.00344345950132068	0	0	0.0177780535668577	0	0	0	0	0	0	1.99354092739524e-05	0	0	0.00104907187993681	3.85445575084798e-05	0	0.000294859614061527	0.00707744603130311	0.00245744157991153	1.14077116130504e-05	0	0	0	0.000105980317940954	0	0	0	3.81373708096564e-05	6.60611065235343e-05	0	6.94838507950111e-05	0	0	0	0	0	0	0	0.0225803429213904	0	0	0.000120586532896006	0.014409957926149	0	0	0	0	0.0128651519622307	0	0	0	0.00902419833967596	0	0	0	0	0	0.00755533366616742	0.00900856247134484	0	0	0	0	0	3.63609919278598e-05	0	0	0.00011316057485572	0	0	2.82055621368534e-05	0	0.000261101150585737	0.00230414746543779	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000303621774018651	0	0.0636443515637987	0	0	0	0	0	0	0.00990897568844337	0	0	0	0	0.0420200095283468	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas	1.0415798683443e-05	0.00134452514387676	0	0.000149648326432883	0	0.00118237044889306	6.48197363133127e-05	0.00317472645896642	0.00291776137728899	0	0	0.000102198111038248	0.000100356264739826	0	0.000195943960027432	0	0	0	0.000344801164661712	1.33440085401655e-05	0.000137156844126522	0.000150952890118875	0	0	0	8.43395510324567e-05	0.00282601759423857	0	0	0	0	0	0	0	0	0.0109430246609676	0.00879136093036135	0	4.51283902703191e-05	0.00137386032041602	0	0	0	0	6.13798183157378e-05	0	0.0165258397754145	0	0	0.00345167270386199	0	0	0	0	0	0	7.97416370958096e-05	0	0	0.000123420221169036	5.13927433446397e-05	0	0.000425908331422206	0.0129626341290175	0.0154148608194451	0	0	0.000953733766233766	0	0	0	0	0	1.27124569365521e-05	1.65152766308836e-05	0	1.15806417991685e-05	0	0	0	0	0	0	0	0.000140541553452638	0	0	0	0.00824002258276988	0	0	0	0	0.0045441133077604	0	0	0	0	4.19441094741257e-05	0	0	0	0	0.0129805292061907	0.00641875565358546	0	0	0	0	1.21570200712401e-05	0	0	0	2.82901437139301e-05	0	0	2.82055621368534e-05	0	0	5.90807042419946e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00900045120995512	0	0	0	0	0	0	0.00207397165572071	0	0	0	0	0.00209623630300143	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella	0	5.02626222010002e-05	0	0	0	0	0	1.94172872108038e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224905469419884	0	0	0	0	0	0	0	0	0	0	0.000692233144122941	0	3.0085593513546e-05	0	0	0	0	0	0	0	1.38291546237778e-05	0	0	0	9.43440728336242e-06	0	0	0	0	0	0	0	0	0.000357918641390205	0	0	0.0110572355273073	0.000228304710687197	0	0	0	0	0	0.00130204390613172	0	0	0	0.000330523880350355	3.30305532617671e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.61759598688019e-05	0	0	0	0	0	0.00796695190321629	0	0	0	0	0	0	0	0	0	0	1.23914201806669e-05	0	1.19836542955409e-05	1.39403908885605e-05	0	0	0	0	0	0	0	0	0	0	0.00638827481766436	0	0.000127779197546639	0	0	0	0	0	0	0	0	0	0	0	0	4.33745391455216e-05	0	0	0	0	0	0	0	0	0.000460882590160157	0	0	0	0	0.000952834683182468	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13952322348329e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34421249311091e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Allisonella	0	1.25656555502501e-05	0	0	0	0.000295592612223264	0	4.85432180270094e-05	7.92152410123708e-05	0	0	3.40660370127492e-05	0	0	0	0	0	0	2.55408270119786e-05	0	0	0	0	0	0.000312682681457917	2.81131836774856e-05	6.83713934089977e-05	0	0	0	0	0	0	0	0	0.000156648614778678	6.92233144122941e-05	0	7.52139837838651e-05	2.27084350481987e-05	0	0	0	0	0	0	0.000138291546237778	0	0	0.000938544712735509	0	0	0	0	0	0	0	0	0	0.000123420221169036	0	0	0.00127772499426662	0.000431242231298039	0.00227871855591797	0	0	0	0	6.81302043906132e-05	0	0	0	1.27124569365521e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20586532896006e-05	0.00129044399338647	0	0	0	0	0.00115078194157569	0	1.32203434645232e-05	0	0	0	2.86911114936593e-05	0	0	0	0.000166417041105009	0.000297394084336006	0	0	0	0	0	0	0	0	2.82901437139301e-05	0	0	0	1.22491976775521e-05	0.000313321380702884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33745391455216e-05	0	0.0020185708518369	0	0	0	0	0	0	0.000115220647540039	0	0	0	0	0.00104811815150071	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister	0	0.000100525244402	0	0.000261884571257545	0	0	9.07476308386377e-05	0.00209706701876681	6.60127008436423e-05	0	0	0.000425825462659365	0	0	0	0	0	0	0	0	0	0.00010063526007925	0	0	0	0.00181330034719782	0.000421623592688819	0	0	0	0	0	0	0	0	0	0.00238820434722414	0	0	0	0	0	0	0	0	0	1.38291546237778e-05	0	0	7.75656787384718e-06	1.88688145667248e-05	0	0	0	0	0	2.99031139109286e-05	0	0	0.0016908570300158	1.28481858361599e-05	0	0.0549749369328048	0.00375434413130058	0	0.000102669404517454	0	0.000892857142857143	0	0.00411809235427706	0	0	0	0.00183059379886351	1.65152766308836e-05	0	1.15806417991685e-05	0	0	0	0	0	0	0	0	0	0	0.000301466332240015	0	0	0	0	3.0617087396476e-05	0.0207730894069047	0	0	0	0	0.000115346301053846	0	0	0	0	0.000166417041105009	2.47828403613338e-05	0	0	1.39403908885605e-05	0	0	0	0	0	5.65802874278601e-05	0	0	0.0350313081739719	0	0.0170412017615624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118739461872759	0	0	0	0	0	0	0.000633713561470215	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera	0	0	0	9.97655509552552e-05	0	3.05785460920618e-05	0	0.000427180318637683	5.28101606749139e-05	0	0	0.000195879712823308	0	0	0	0	0	0	0	0	0	7.54764450594377e-05	0	0	0	4.21697755162283e-05	0.000227904644696659	0	0	1.4951258895999e-05	0	0	0	0	0	0	0.000899903087359823	0	0	4.54168700963973e-05	0	0	0	0	0	0	0	0	0	6.98091108646246e-05	0	0	0	0	0	0	9.9677046369762e-06	0	0	0	0	0	0	0.00114152355343599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161305499173309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010584250635055	0	0	0	0	2.82901437139301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000379966277992828	0	0	0	0	0	0	0	0.000277575837684224	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella	0	6.28282777512503e-05	0	0	0	0.00072369225751213	0	8.7377792448617e-05	0.000158430482024742	0	0	0	1.25445330924783e-05	0	0	1.65458817300374e-05	0	0	0	0	0	7.54764450594377e-05	0	0	0	0	2.27904644696659e-05	0	0	0	0	0	0	0	0	0.000268540482477733	0	0	0	5.67710876204966e-05	0	0	0	0	0	0	0.000110633236990223	0	0	0.00147374789603096	0	0	0	0	0	0	4.9838523184881e-05	0	0	7.40521327014218e-05	0	0	0	0.000456609421374394	0	6.84462696783025e-05	0	0	0	0.000227100681302044	0	0	0	2.54249138731043e-05	0	0	0	0	0	0	0	0	0	0	4.68471844842125e-05	0	0	0	0.00145174949255978	0	0	0	0	0.00109176748303334	0	0	0	0.000658348989193442	0	0	0	0	0	0	0.000185871302710004	0	0	2.7880781777121e-05	0	0	0	0	0	2.82901437139301e-05	0	0	0.00702318497207649	0	0.00147957318665251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00325346125531359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000804253607971047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121050720251786	0	0
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Finegoldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43140401424803e-05	0	0	0	0	0	0	0.000141027810684267	0	0.000191474177096207	0	0	0	0	0	0	0	0	3.81693957784648e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000363152160755357	0	0
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21697755162283e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10262714953887e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.63810896700849e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82055621368534e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118739461872759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus	0	0	0	0	0	1.01928486973539e-05	0	0	5.28101606749139e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135385170810957	0	0	0	0	0	0	0	0	0	0	2.32697036215415e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.46166864105602e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	1.0415798683443e-05	0.000251313111005001	0	0.00310520277348232	0.0110481784490595	0.000315978309617972	0.00812839493368941	0.000126212366870225	0.000118822861518556	0	0	0.0120593771025132	0.00536906016358071	0.0297221539218097	0.00426178113059665	1.65458817300374e-05	0	0	0.00684494163921028	0	0.00242662108839231	0	0.0154617704393609	0	0	0.0117091410016727	0.000421623592688819	0	0	0.0345374080497578	0	0	0	0.0176228660708131	0	0.0167837801548583	0.00186902948913194	0	0.000120342374054184	0.00034062652572298	0.000181404630004326	0	1.14226968987378e-05	0	0.000797937638104591	0	0.00521359129316425	0	0	0.00986635433553361	0	0	0	0	0	0	0.0147920736812727	0	0	0.00282632306477093	8.99373008531195e-05	0	6.55243586803394e-05	0.00568225057710357	0.000938295875966221	0	0	0.000405844155844156	0	0.00934897804693414	0	1.45872536577539e-05	0	0.0145811881062253	0	0	0.00551238549640421	5.32396315817495e-05	0	0	0	0.00897475933795875	0	0.0101250907695891	0	0	0	0.00376229982635539	0.000120979124379982	0	0	4.52878039943843e-05	0.0031841770892335	0.000118028917084686	0.0212515337423313	1.32203434645232e-05	0	0	0.0125832328422377	0	0	3.8242380205744e-05	0.0242462481409708	0.000266267265768015	0.000136305621987336	0	0.0196891440075737	1.39403908885605e-05	0	0.037005969096855	0	0	0	8.48704311417902e-05	0	0	0	1.22491976775521e-05	0.000835523681874358	0.00785773366418528	0	0	0	0.0210068462423687	0	1.91776618594661e-05	1.26897111821735e-05	0	1.47396969518307e-05	0	1.44370975659054e-05	0	0	0.00412058121882455	1.13350411461994e-05	0.000142487354247311	0	0.0292125259353917	0.0269017820779535	0.0226619078970165	0	0.011830664702808	5.76103237700196e-05	0.0422179631220673	0	0	0	0	4.03502400839285e-05	0	8.13140348024069e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65394072430831e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34421249311091e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37478923745518e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis	0.000177068577618532	2.51313111005001e-05	0	0	6.99251800573386e-05	5.09642434867697e-05	0	0	0.00017163302219347	0	0	0	0	9.83525940496681e-06	1.63286633356193e-05	8.2729408650187e-05	0	0.000415525054862292	3.8311240517968e-05	0	0.000316515794138128	0	0.000133291124477249	0	0	0.0226311128603759	0	6.42659754503974e-05	0	8.97075533759943e-05	0	0	0	0.0001263699653057	0	4.47567470796223e-05	0.00131524297383359	0	1.5042796756773e-05	0	0	0	0	0	0	0	0.000345728865594446	0	0	0.000488663776052372	0	0.000183701118280558	0	0	0	0	0.00199354092739524	3.517534911534e-05	0	0	0	0	0	0.00134446107404683	0	1.14077116130504e-05	0.000155301763272328	0.000588474025974026	0.00023869908995972	0.000431491294473883	0.000204174584975892	0.000525141131679139	0.000550398121307746	0.0121912462021535	0	0	0	0	8.60412424355408e-05	0.000455900835407477	0	0.000162930577996225	0	0	0.00182704019488429	0	0.000839525578736782	0.000144703839475207	0.000389821623002164	0	0.000193615527965343	0	0	0	4.9079754601227e-05	0	0	0	0.000104860273685314	0	0	0	9.01347514534229e-05	0	0	0	0.000503313480412717	0	0	1.21570200712401e-05	0	0	0	0	0	0	0	0	0	5.90807042419946e-05	0	0	0.000325006964434952	0.000360841834246816	0	0	0	0	0	0	0.000129933878093148	0.000238438852983623	0	0.0193450444589026	0	9.4991569498207e-05	0	1.3740604861426e-05	3.30218274279299e-05	0.000796978412280398	0.000152628258613321	0	0	1.32178970325821e-05	0	0	0	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Pirellula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55408270119786e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33440085401655e-05	0	0	0	0	0	0	0	0	0	0	0	0	9.53107129241327e-05	0	0	0	0	0	0	0	0	0	0	9.68101069751682e-05	0	3.96943534782177e-05	0	0	2.65915013561666e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59748977058526e-05	0	0	0	0	0	0	5.54026851834752e-05	0	0	1.22412505661578e-05	0	0	0	0	0	0	0	0	0	0	9.10954224550216e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.97679498496387e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94793939036613e-05	1.86466277573701e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	0	0	0	0	0	0	0	9.70864360540189e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28439836335983e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55408270119786e-05	0	0	7.54764450594377e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153956686852099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__Pseudorhodoplanes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33971035462133e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49613249749398e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
