#Taxonomy	M5.8.22.17	M12.10.31.17	M36.3.13.18	M8.9.5.17	M20.10.31.17	M17.11.27.17	M18.11.14.17	M9.8.8.17	M11.10.31.17	M35.3.13.18	M19.12.11.17	M35.2.27.18	M21.12.19.17	M1.9.5.17	M21.11.8.17	M2.8.8.17	M6.9.5.17	M12.11.28.17	M17.11.14.17	M19.11.28.17	M4.9.5.17	M12.11.14.17	M11.11.14.17	M27.11.8.17	M30.11.8.17	M23.11.8.17	M11.11.27.17	M38.2.27.18	M2.7.25.17	M33.2.27.18	M5.7.25.17	M20.11.27.17	M12.12.11.17	M2.8.22.17	M19.10.31.17	M37.2.27.18	M14.11.27.17	M9.9.5.17	M17.10.31.17	M9.7.25.17	M18.11.28.17	M13.11.27.17	M2.9.5.17	M8.8.8.17	M24.12.19.17	M13.11.14.17	M21.11.22.17	M1.8.8.17	M8.8.22.17	M6.8.8.17	M10.7.25.17	M8.9.19.17	M22.12.19.17	M23.12.6.17	M7.8.8.17	M10.8.22.17	M1.7.25.17	M15.11.28.17	M23.11.22.17	M15.11.14.17	M3.7.11.17	M22.11.22.17	M37.4.9.18	M10.8.8.17	M27.11.22.17	M31.2.13.18	M15.10.31.17	M23.12.19.17	M36.2.27.18	M31.2.27.18	M22.11.8.17	M30.12.19.17	M5.9.5.17	M29.11.22.17	M33.3.12.18	M32.2.27.18	M14.11.14.17	M34.2.13.18	M10.9.5.17	M14.10.31.17	M18.12.11.17	M32.2.13.18	M16.11.14.17	M30.12.6.17	M27.12.19.17	M34.1.30.18	M31.1.30.18	M29.12.6.17	M13.10.31.17	M29.11.8.17	M32.1.30.18	M21.12.6.17	M33.1.30.18	M32.3.12.18	M2.7.11.17	M30.11.22.17	M34.3.12.18	M29.12.19.17	M33.2.13.18	M22.12.6.17	M15.12.11.17	M1.8.22.17	M9.8.22.17	M3.8.22.17	M3.8.8.17	M4.8.22.17	M3.7.25.17	M34.2.27.18	M18.10.31.17	M27.12.6.17	M9.9.19.17	M3.9.5.17	M24.12.6.17	M24.11.22.17	M6.8.22.17	M31.3.12.18	M16.10.31.17	M6.7.25.17	M1.7.11.17	M7.9.5.17	M2.9.19.17	M10.7.11.17	M38.3.13.18	M4.7.25.17	M4.8.8.17	M37.3.13.18	M5.8.8.17	M7.7.25.17	M8.7.11.17	M19.11.14.17	M4.7.11.17	M16.11.27.17	M35.3.27.18	M7.8.22.17	M9.7.11.17	M5.7.11.17	M8.7.25.17	M7.7.11.17	M20.11.14.17	M1.9.19.17	M6.7.11.17	M37.3.27.18	M38.4.9.18	M24.11.8.17	M35.4.9.18	M38.3.27.18	M36.3.27.18	M36.4.9.18
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000527597402597403	0	0	0	0	0	0	0	0.000403502400839285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.54764450594377e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43455557468296e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4611657206147e-05	0	0	0	0	0	0	0.000230131942313593	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78622463561017e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000476417341591234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium	0	0	0	0	0	0	0	0	0	1.13869278068777e-05	0	0	0	0	0	0	0	0	0	1.11080255484588e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57057373058378e-05	0	0	0	0	0	0	1.80251631277263e-05	0	0	0	0	3.85445575084798e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.59398832721102e-05	0	0	0	0	0	0	0	0	0	3.4611657206147e-05	0	0	0.0075993091537133	5.90841949778434e-05	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84675617278251e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116175156389634	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys	0	0	0	0	0	0	0	6.38520675299466e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.51588150198126e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.79719800137161e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53671900763552e-05	0	0	0	0	0	0	1.86466277573701e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Dongia	0	0	0	0	0	0	0	1.27704135059893e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11010529425418e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14226968987378e-05	0	0	1.25445330924783e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178731009830206	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0	0	0	0	0	0	0	5.10816540239573e-05	1.25494133149275e-05	0	0	0	0	0	0	0	0	0	0	0	6.28970375495314e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.98827754776276e-05	0	0	0	0	0	0	3.42680906962134e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230131942313593	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingosinicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39006658418938e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007426597582038	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	0	0	0	0	0	1.1342369420972e-05	0	1.27704135059893e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35775481663521e-05	1.24706938694069e-05	0	2.01877460381548e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.79719800137161e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91776618594661e-05	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Tepidimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16433166780967e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00345423143350604	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39542023080251e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82901437139301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49413877388138e-05	1.93760899050572e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42732761450736e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25656555502501e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57057373058378e-05	0	0	0	0	0	0	0	0	0	0	0	0	6.53146533424774e-05	0	0	0	0	2.32709671413944e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127779197546639	0.000199700449326011	0	0	0	0	0	0.00098302055406613	0	0	0	0	0	0	0	0	0	0.000137924693117558	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33031588276255e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.19054483504243e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas	2.41173065792012e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.17356382761854e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25656555502501e-05	0	0	0	0	0	0	0	0	0	1.22491976775521e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217195693319681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000308766596204546	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.05632381144645e-05	0	0	0	0	0	0	0	0	0	0	0	1.94172872108038e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25656555502501e-05	0	0	0	0	0	2.54249138731043e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63286633356193e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.53671900763552e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000210954280454127	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	1.20586532896006e-05	0	0	0	0	0	0	1.27704135059893e-05	5.01976532597101e-05	0	1.96705188099336e-05	0	0	0	1.12484673963173e-05	0	1.40565918387428e-05	0.000116629733917593	0	0	0	4.9079754601227e-05	9.15769551679928e-05	0	0	0	0	0	0	0	0	0	9.50428371644648e-05	0	0	0	0	0	0	8.5165092531873e-06	0	1.3740604861426e-05	0	0	0	1.19836542955409e-05	0	0	0	0	0	0	0	0	0	0	0	4.40291032372398e-05	0	3.90099280266828e-05	0	0	0	0	0	0	1.4951258895999e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.96536910977463e-05	0	0	0	0	0	0	0	0	3.64710602137204e-05	0	0	0	0	0	0	0	0	0	0	0	0.000137858143969855	0	0	0	0	0	0	4.64295663478503e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum	0	0	1.98471767391089e-05	3.14610512185914e-05	0	0	0	0	1.25494133149275e-05	0	0	0	0	0	0	0	0	1.66613905596561e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49413877388138e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39542023080251e-05	9.49547382414382e-05	0	0	0	0	0	0	0	0	0	1.95049640133414e-05	0	1.53661759734472e-05	0	0	0	0	0	0	0	0	0	0	0	4.13223140495868e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21570200712401e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87849452356573e-05	0	0	0	0	2.14219918167991e-05	0	0	0	4.33745391455216e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000708173502508115	0	0	0	0	0	0	0	0	0	0.000805837847517572
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter	6.02932664480031e-05	0.000811212763080806	0	6.29221024371828e-05	1.35948991938225e-05	0	0	8.93928945419253e-05	0.00219614733011232	0	0.00167199409884436	0	0.000177658210981815	0	0.000281211684907931	0	0.000267075244936113	0.00339892367416985	0	0	0	0.000196319018404908	0.00306274038950732	0	0	0.000133238585894475	0.00147258347397333	0	8.15427895788315e-05	0	0	0	0.00308210343376193	0.000286825958996359	0	0	0	0.000189250567751703	4.25948800954125e-05	4.25825462659365e-05	0	0.00162139137364827	0	0.000100356264739826	0	0.00225292700756169	5.56885894080303e-05	9.70864360540189e-06	1.39542023080251e-05	0	6.94838507950111e-05	0.000119612455643714	0	0	3.70260663507109e-05	0	0	0.00272980440070887	0	0.00288673467397453	0	0	0	0	0	0	0.0016147359607679	0	0	0	0	0	0	0	0	0	0.00128209570671194	0	0.000139837026302073	0.00138787918842112	0.000890569553482127	0	1.22491976775521e-05	0	0	0	0	0	0.00201806533182586	0	0	0	0	0	0.00020888092046859	0	0	0	0	0	0.00303287916733681	2.76583092475557e-05	0	9.07476308386377e-05	0	3.26573266712387e-05	0	0	0	0	0.000155139780942629	0	0	0	0	0	0	0	0.000152203140458131	8.67490782910432e-05	0.000111891867699056	0	0	0	0.000665177935097639	0	0	0	6.65668164420037e-05	0	0	0	0	0	4.46827524575514e-05	0	0	0	0	0	7.12538298933568e-05	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Duodenibacillus	1.20586532896006e-05	0.00193789715624859	0	3.14610512185914e-05	0	0	2.26700822923987e-05	1.27704135059893e-05	0	0	0.00802557167445291	0	0	0.000247828403613338	0	1.13544753664657e-05	0	0.00236591745947117	1.39403908885605e-05	0	0	0.00171779141104294	0	0	1.47889615191221e-05	0	0	0	0.000183471276552371	0	0	0	0.00534955397754274	0	0	0	0.000769176980630725	0	0	0	0	0.000453439960427058	0	2.50890661849566e-05	0	0.0160940477189114	0	9.70864360540189e-06	8.37252138481504e-05	0	0	5.98062278218572e-05	0	0	0	0	3.96076205061854e-05	0.00335721912183954	0	0.00953792740252394	0	0	0	0	0	0	0.00342383828718378	0	0	0	0	0	7.53939333015003e-05	0	0	0	0.00720745694584012	0	0	0.0102570880972837	0.00295943113157138	0	1.22491976775521e-05	0	0	0	0	0	0.0038173043023694	0	0	0	0	0	6.96269734895298e-05	0	0	0	0	0	0.00975346368586724	8.29749277426671e-05	0	1.29639472626625e-05	0	0	0	0	0	0	0.000178410748084024	0	0	1.47396969518307e-05	0	0	0	0	0.000177570330534487	0	0	0	2.42025267437921e-05	0	0.00403858032023566	0	0	0	0.000133133632884007	0	0	0	1.58851188206888e-05	0	0	0.000138446628824588	0	0	0	5.90841949778434e-05	0.000237512766311189	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella	0.000108527879606406	0	0	0	0	0	0	0	0	0	0	0	0.0223341750948568	0	0.0357363809180999	0	0	0	1.39403908885605e-05	0	0	0	0	0	2.95779230382443e-05	0.0552162906377687	0	0	0	0	0	0	0	0	0	0	6.99251800573386e-05	7.57002271006813e-06	0	0	0	0	0	1.25445330924783e-05	0.00928742994395516	0	0.0064320320766275	0	0	0.000485324217678462	0	0	0.00922053638971753	0.000203541624262162	0.00013576224328594	0	0	0	0.00026474637297469	0	0	0.000138295583761025	0	1.5308543698238e-05	0	0	0	0.000764186989952356	0	0	7.38702469113003e-05	0	0	0	0	0	0	2.42019409956679e-05	8.89871985558649e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0193440477056214	0	0	0	0	0	5.02992807202857e-05	0	0.00133386207145175	0	1.38291546237778e-05	0	0	0	0	0	0	0	0.000111594688092847	0	0	0.00304472690528107	0.00277106302694417	0	0	0	0.00956199876619371	0	0	0	1.63810896700849e-05	0	0	0	0	0	0.00945566061845132	0	5.32396315817495e-05	0	0	0	0.00010584250635055	0	0	0	0	0	0	7.12538298933568e-05	0	0	0.000234041308290913	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	0	0.00238857091351571	0.08841917237273	5.2435085364319e-05	0	1.1342369420972e-05	0	1.27704135059893e-05	0	0.0936460942837622	0.0134939759036145	0.0824840642772625	5.07594888519473e-05	0.000408916865962008	0	4.54179014658628e-05	0.000323301612291084	0.0124293973575035	0	2.22160510969175e-05	0	0.00211042944785276	0	1.17236043049075e-05	0	0.00812755373956298	8.2729408650187e-05	0.122308831670133	0.000101928486973539	0	5.76103237700196e-05	1.33908246069793e-05	0.00446701334672985	1.24706938694069e-05	1.93760899050572e-05	0.00456243060462299	0.000978952520802741	2.27100681302044e-05	0	8.5165092531873e-06	0	0.00891765255506547	7.97684436037104e-05	1.25445330924783e-05	0.0595409661062183	0.00307979915395401	2.78442947040151e-05	0.000135921010475626	6.97710115401253e-05	0	0	1.99354092739524e-05	0.00519547251680678	0.00386729086098107	2.46840442338073e-05	0.000981063198722336	0.000211240642699655	0.00216843333443406	0.0185322461082283	0.00461292398915524	2.02922077922078e-05	0.0444082485632625	0.00383181087276335	0.000183702524378856	7.49625187406297e-05	0	0.00328927695711979	0.0442945421953866	0	1.78622463561017e-05	0.0400746089493804	0	0.000125656555502501	5.50964187327824e-05	0	0	0.00703420076925742	0.000145211645974007	0.000673760217637263	0.00700548542726852	0.0329921766889994	0	0	0	1.50925171300069e-05	1.0415798683443e-05	0	1.39006658418938e-05	0.00531261777113194	2.49697242093961e-05	2.88741951318107e-05	7.27219838557196e-05	0	0	0.000243694407213354	0	1.14813198925348e-05	3.35328538135238e-05	1.22310693623944e-05	0.0169436533400627	0.00133262872504193	0.00058082449419867	0	0.000220387103465263	0	1.63286633356193e-05	0	0.000278577398087102	0	0.00033478406427854	0.000124111824754103	0	0.0837499335212466	0.0502476269087908	0.00741902175991434	4.28439836335983e-05	2.86911114936593e-05	0	0.00131909388397047	8.67490782910432e-05	0.000246162108937922	0.00101562755954526	0.0866934507962631	3.0085593513546e-05	0.00722193186677436	0.0743254582408771	0	0.00255558395093279	0.000299550673989016	5.32396315817495e-05	0	4.52878039943843e-05	0.145888931249206	0.00370448772226926	0	0.000138446628824588	0	0.000737680731779286	0.000172711571675302	0	0.000403771702729022	0.00459052515607786	0.0429771402270635	0.000390068847151522	0.0182520343892235	0.00739848589125946	0.000633445945945946	0.0423064869946725
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	0	0	0	0.000104870170728638	0	0	0	0	0	0	0	0	0	0	0	4.54179014658628e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.96269734895298e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6484760411488e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61015702290657e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00259067357512953	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;g__Nitrosospira	0	0	0	0	0	0	0	1.27704135059893e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55139780942629e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
