#Taxonomy	M5.8.22.17	M12.10.31.17	M36.3.13.18	M8.9.5.17	M20.10.31.17	M17.11.27.17	M18.11.14.17	M9.8.8.17	M11.10.31.17	M35.3.13.18	M19.12.11.17	M35.2.27.18	M21.12.19.17	M1.9.5.17	M21.11.8.17	M2.8.8.17	M6.9.5.17	M12.11.28.17	M17.11.14.17	M19.11.28.17	M4.9.5.17	M12.11.14.17	M11.11.14.17	M27.11.8.17	M30.11.8.17	M23.11.8.17	M11.11.27.17	M38.2.27.18	M2.7.25.17	M33.2.27.18	M5.7.25.17	M20.11.27.17	M12.12.11.17	M2.8.22.17	M19.10.31.17	M37.2.27.18	M14.11.27.17	M9.9.5.17	M17.10.31.17	M9.7.25.17	M18.11.28.17	M13.11.27.17	M2.9.5.17	M8.8.8.17	M24.12.19.17	M13.11.14.17	M21.11.22.17	M1.8.8.17	M8.8.22.17	M6.8.8.17	M10.7.25.17	M8.9.19.17	M22.12.19.17	M23.12.6.17	M7.8.8.17	M10.8.22.17	M1.7.25.17	M15.11.28.17	M23.11.22.17	M15.11.14.17	M3.7.11.17	M22.11.22.17	M37.4.9.18	M10.8.8.17	M27.11.22.17	M31.2.13.18	M15.10.31.17	M23.12.19.17	M36.2.27.18	M31.2.27.18	M22.11.8.17	M30.12.19.17	M5.9.5.17	M29.11.22.17	M33.3.12.18	M32.2.27.18	M14.11.14.17	M34.2.13.18	M10.9.5.17	M14.10.31.17	M18.12.11.17	M32.2.13.18	M16.11.14.17	M30.12.6.17	M27.12.19.17	M34.1.30.18	M31.1.30.18	M29.12.6.17	M13.10.31.17	M29.11.8.17	M32.1.30.18	M21.12.6.17	M33.1.30.18	M32.3.12.18	M2.7.11.17	M30.11.22.17	M34.3.12.18	M29.12.19.17	M33.2.13.18	M22.12.6.17	M15.12.11.17	M1.8.22.17	M9.8.22.17	M3.8.22.17	M3.8.8.17	M4.8.22.17	M3.7.25.17	M34.2.27.18	M18.10.31.17	M27.12.6.17	M9.9.19.17	M3.9.5.17	M24.12.6.17	M24.11.22.17	M6.8.22.17	M31.3.12.18	M16.10.31.17	M6.7.25.17	M1.7.11.17	M7.9.5.17	M2.9.19.17	M10.7.11.17	M38.3.13.18	M4.7.25.17	M4.8.8.17	M37.3.13.18	M5.8.8.17	M7.7.25.17	M8.7.11.17	M19.11.14.17	M4.7.11.17	M16.11.27.17	M35.3.27.18	M7.8.22.17	M9.7.11.17	M5.7.11.17	M8.7.25.17	M7.7.11.17	M20.11.14.17	M1.9.19.17	M6.7.11.17	M37.3.27.18	M38.4.9.18	M24.11.8.17	M35.4.9.18	M38.3.27.18	M36.3.27.18	M36.4.9.18
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus;s__Faecalicoccus pleomorphus	0.0790685896199112	0	1.98471767391089e-05	0.041035697806116	0	0	0	0.0940157842310934	0	0	3.93410376198672e-05	0	0	8.67399412646683e-05	2.24969347926345e-05	2.27089507329314e-05	0.0289706357796489	6.66455622386244e-05	2.7880781777121e-05	1.11080255484588e-05	1.25794075099063e-05	0.000392638036809816	4.07008689635524e-05	1.17236043049075e-05	2.95779230382443e-05	1.11032154912063e-05	0.000297825871140673	2.99226499498796e-05	0.000224242671341787	0	0.000403272266390137	0	0.000203663222495282	0.0309397914899985	0	0	0.000139850360114677	0.033557910673732	0	0.0606801284289595	1.14226968987378e-05	5.4962419445704e-05	2.27909838867744e-05	0.0929173566159868	0	0.000107852888659868	0	9.70864360540189e-06	8.37252138481504e-05	0.0639256398894305	0.070097624810367	0.016735776085483	0	0	0.0830618088467615	6.84462696783025e-05	0.000118822861518556	4.40291032372398e-05	0	0.00013653474809339	0.00342938311688312	0	0	0.0797115870367252	0	2.91745073155077e-05	1.4951258895999e-05	0	0	0	0	0	0.001055515066221	2.75482093663912e-05	0	0	0.000277209882532312	0	0.0521846357245465	2.64357940651642e-05	0	0	3.67475930326564e-05	0	1.50925171300069e-05	1.0415798683443e-05	1.49186931224825e-05	0	1.21570200712401e-05	1.24848621046981e-05	2.88741951318107e-05	3.63609919278598e-05	0	2.38925789649735e-05	0.00273285870946405	0	1.14813198925348e-05	0	2.44621387247887e-05	1.80251631277263e-05	0.000183810858626473	0.0414736347167098	0.000905284598845762	0.0611250113434539	5.13927433446397e-05	0.0370660657718559	7.10479573712256e-05	4.64295663478503e-05	0	0	0.0163672468894474	6.60611065235343e-05	0	1.47396969518307e-05	1.9121190102872e-05	0	0	0	0.0220694553664291	0.0383864671437866	0.0180369690730878	0.000524194869442715	2.42025267437921e-05	7.52139837838651e-05	4.75127096498313e-05	0	8.13140348024069e-05	0	0.000299550673989016	0	0.00266793711291091	0	0	0.000423370025402202	0.00357462019660411	0.00844524435829988	0.0534004419346919	0.000501622897609914	0	0.00419497784342688	0.000190010213048951	0	0	0	0	0	0.000211148648648649	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17236043049075e-05	0.000399301961016297	0	0	0	0	2.59703159288933e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45872536577539e-05	0	0	0	0	0	0	0	1.37741046831956e-05	0	0	0	4.84038819913357e-05	0	0	0	0	0	0	0	1.0415798683443e-05	1.49186931224825e-05	0	0	0.000137333483151679	1.44370975659054e-05	0	1.57057373058378e-05	3.58388684474602e-05	0	1.72956518731191e-05	4.59252795701394e-05	1.67664269067619e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13544753664657e-05	0	0	0	0	0	0	0	0.000175854064573613	0.00424443195598805	0	0	0	0	0.000285673475217826	0	0	0	0	0	0	0	0	0	8.5165092531873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.49625187406297e-05	7.29362682887693e-05	0	0	0	0.000250071448985424	0	0.000133971035462133	0	6.8870523415978e-05	0.000332684393405456	0.000516247454613245	0	0.00033882717393935	0	0	0	0.00056280558584544	0	0.000124582648128769	0	0.000249979168402633	0.000268536476204684	4.17019975256815e-05	0	0.000774061450491279	0.00043311292697716	0	0.000188468847670054	0.000274764658097195	0	0.000345913037462382	0.00035592091666858	0.000201197122881143	3.66932080871831e-05	0	0	0	0	0	0	0	0	4.64295663478503e-05	0	0	0	0	0	0	0	4.28439836335983e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella	0.00598109203164191	0	0	0.00700532740467302	0.00611770463722012	0.00108886746441332	0.00190428691256149	0.00436748141904835	0	0	8.85173346447013e-05	0	0	0.0034819890707674	0	0.00203245109059736	0.00143377236755176	0	0.000376390553991134	0.00188836434323799	0.00537140700672998	0	0	0.000644798236769913	0.00165636369014168	8.882572392965e-05	0	0	0.00986667753903861	0.000402539896897846	0.00138264777048047	0.00113822009159324	0	0.00866713223923779	0.00205386552993606	0	0	0.00781226343679031	0.00051113856114495	0.00831211303111081	0.0012679193557599	0	0.000866057387697427	0.00703748306488032	1.33440085401655e-05	1.19836542955409e-05	0	0.011475616741585	0.0161868746773091	0.00443122111793379	0.00421535361489734	0.00424624217535186	0	0	0.00451718009478673	0.0267282683093771	0.00888530953355426	0	0	0	0.000913149350649351	0	0	0.0056029269935551	4.99750124937531e-05	0.000466792117048123	0	0	0	0.000803801086024578	0	1.33971035462133e-05	0.00769018119675303	0	0.000320362749205254	0.000516247454613245	0	0.00133110675476173	0.00338151354512287	0	0.00215106799841068	0.000879383727883499	0.00672480952497611	0	0	0.000864511290725773	0.000939877666716396	0	0	0.000486909622083224	0.000519735512372593	0	0.000581112280315999	0.000382281263439576	0.00240213058538878	1.72956518731191e-05	0.00118257594893109	0	0.000391394219596619	0	4.59527146566183e-05	0.00395513822240046	0.00260269322168157	0.00579488442641015	0.0132464795970809	0.00491492766402142	0.00106571936056838	0.000557154796174204	0.00191694980235587	0	0.00719072884669087	0.00447563996696945	0	0	0.00346093540861983	0.000321329877251987	0.00370115338268204	0.000308451573103023	0.00129372669389412	0.00550856647148124	0.00467708006982053	0.00398060478983062	0	0.0041818974983829	0	0	0.000569198243616848	0	0.000499251123315027	0.00127775115796199	0.00333492139113864	0.00595534622526154	0	0.000423370025402202	0.00160857908847185	0.00207669943236882	0.0017800147311564	0.00386544703452346	0.00120898100172712	0.0122895125553914	0.0136332327862623	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	0.0321001350569168	0	0	0.0252737111456017	0.00494854330655138	0.000884704814835819	0.0017342612953685	0.014405026434756	0	0	0.000118023112859602	0	0	0.00941747933730685	0	0.0023503764008584	0.0207334729621456	1.66613905596561e-05	0.000460032899322497	0.00122188281033046	0.00530850996918045	0	0	0.000644798236769913	0.00118311692152977	0.00137679872090958	0	0	0.0170016716271864	0.000805079793795691	0.00138264777048047	0.00103109349473741	0	0.0645233700803113	0.00180197636117032	0	6.99251800573386e-05	0.0552308856926571	0.000724112961622013	0.00870387245675742	0.00151921868753213	0	0.00237026232422454	0.033230468161975	0	0	0	0.0110387277793419	0.0146379582211183	0.00861978012702834	0.0138041250246089	0.0212810493999442	0	0.000101770812131081	0.0167481240126382	0.0232717316906229	0.0100603356085711	0	0	9.7524820066707e-06	0.0085836038961039	0	0	0.0242181161306125	4.99750124937531e-05	0.000889822473122985	0	0	0	0.00112532152043441	0	1.33971035462133e-05	0.00698650448593903	0	0.000320362749205254	0.000516247454613245	0	0.00198455916164476	0.0253105017606753	1.32178970325821e-05	0.0023291819091071	0.0019346442013437	0.00535289938509028	0	0	0.00398925089575869	0.0031478442488438	0	0	0.000287151828408055	0.00124159039066786	0	0.00336102778344929	0.00100348831652889	0.0183293007711187	0	0.00164182874463248	0	0.000489242774495774	1.80251631277263e-05	0.000103393607977391	0.0246988701580672	0.00280072422767908	0.034535955507733	0.0123984993318943	0.0445445935795696	0.00106571936056838	0.000975020893304857	0.0020491532370011	0	0.0343324335226039	0.00412881915772089	0	2.94793939036613e-05	0.00367126849975142	0.000599815770870376	0.00282607448212544	0.000308451573103023	0.0100454072702367	0.00754716981132075	0.0119500514702591	0.0445729449923009	0	0.0047384809783835	4.75127096498313e-05	1.86466277573701e-05	0.000406570174012034	0	0.00529206190713929	0.000745354842144492	0.0044783230109576	0.00414383406548616	0	0.00359864521591871	0.0145665773011618	0.00771839955697079	0.00288485146083968	0.0300088521687814	0.000518134715025907	0.0125849335302807	0.0371944992043322	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	1.20586532896006e-05	4.50673757267114e-05	0	2.09740341457276e-05	5.43795967752899e-05	7.93965859468043e-05	5.66752057309968e-05	2.55408270119786e-05	0.00020079061303884	0	0	0	5.07594888519473e-05	2.47828403613338e-05	0.00012373314135949	0	0	0.000133291124477249	2.7880781777121e-05	7.77561788392113e-05	1.25794075099063e-05	4.9079754601227e-05	7.12265206862166e-05	0.000269642899012873	0.000517613653169274	9.99289394208563e-05	0.000115821172110262	0	0	0.000480450844684526	0	1.33908246069793e-05	0.000108620385330817	0.000236943183518731	0.000251889168765743	0	0.000139850360114677	5.29901589704769e-05	0	3.40660370127492e-05	5.7113484493689e-05	9.6184234029982e-05	1.13954919433872e-05	0	5.33760341606619e-05	9.58692343643271e-05	0	1.94172872108038e-05	0	4.22021058850837e-05	8.10644925941796e-05	3.98708185479048e-05	0	0.000101770812131081	2.46840442338073e-05	1.14077116130504e-05	2.64050803374569e-05	0.000143094585521029	2.6474637297469e-05	0.000126782266086719	0	0	0	3.0617087396476e-05	0.000324837581209395	0.000262570565839569	0	2.83032218500873e-05	0	0.000160760217204916	0	0.000334927588655333	2.51313111005001e-05	0.000247933884297521	0.000184824663003031	0.000114721656580721	6.93024706330781e-05	0.000532442701904693	5.08498277462085e-05	1.32178970325821e-05	4.11032101607135e-05	0.00014070139646136	1.22491976775521e-05	0.000249165296257537	0.000105647619910049	0.000666611115740355	0.000611666418021781	0.000444821306940602	3.64710602137204e-05	0.000324606414722149	0.000678543585597551	3.63609919278598e-05	0.000204174584975892	0.000370334973957089	0	0.000207547822477429	0.00071184183333716	0.000234729976694667	0.000354701011509436	1.80251631277263e-05	0.0001263699653057	6.91457731188892e-05	5.65802874278601e-05	9.07476308386377e-05	5.13927433446397e-05	1.63286633356193e-05	0	0.000325006964434952	0	0.00033478406427854	3.10279561885259e-05	4.95458298926507e-05	2.65915013561666e-05	0	0	0.000171375934534393	4.30366672404889e-05	0	2.53671900763552e-05	4.33745391455216e-05	0	0	0	0	0	0	8.13140348024069e-05	0	0	0	0	4.52878039943843e-05	0	0	0	0.000103834971618441	0.000122759636631476	0	0	0	2.37512766311189e-05	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis	0	0	0	0	0.000625365362915834	0.000748596381784155	0.000691437509918161	0	0	0	9.83525940496681e-05	0	0	0.000235436983432671	0	0.000249798458062245	0	0	0.000473973290211058	0.00131074701471813	0.000251588150198126	0	0	0	1.47889615191221e-05	0	0	0	0.000152892730460309	0.00331121528093389	5.76103237700196e-05	0.000227644018318648	0	0	0.0024413873280372	0	0	0	0.0003407590407633	0	0.00133645553715232	0	7.97684436037104e-05	0	0	0	0	0.000417471675032281	0.000739572722325328	0	0	0	0	0	0	0.000285192790326261	0.000409278745230582	0	0	0	0	0	0	0	2.49875062468766e-05	0.00236313509255612	0	9.43440728336242e-06	0	0.00133966847670763	0	0.00286698015888965	0.000741373677464753	0.00012396694214876	0.00142931072722344	0.00197894857601744	0	0.00370289697233718	1.27124569365521e-05	0	0.00112348774439284	0.0029899046748039	0.00023273475587349	0.00224248766631784	0.000799903407890368	0.00107282726439463	0.0037445919737431	0.00286353716343013	0	0	0.00705974070972772	0	0.00331391057153178	0.00323744444975391	0	0.000691826074924764	0.00388068612367678	0.00184430695974381	0.00271529739845155	0	0	0	0.000226321149711441	0	0.000385445575084798	0	7.10479573712256e-05	0.00185718265391401	2.64406869290464e-05	0	0	0.000561519405450041	0	0	7.6484760411488e-05	0.00199224523896232	0.000243874447696104	0	5.07343801527105e-05	0	0	0.000147429807030764	0	0.000135385170810957	9.50254192996627e-05	0	8.13140348024069e-05	0	3.32834082210018e-05	0.000159718894745248	0	0.00126805851184276	0	0	0	0	0	0.000177043375627029	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania massiliensis	0.00102498552961605	0.00112668439316779	0	0.000776039263391921	0	0	0	0.000498046126733584	0.00288636506243333	1.13869278068777e-05	0.000531104007868208	0	0.000494905016306486	0	0.00154104003329546	0	0.000646603224582168	0.00176610739932355	0	0	0	0.000441717791411043	0.00135330389303812	0.00366948814743605	0.00566417226182377	0.00131017942796234	0.00397101161520897	0	4.07713947894157e-05	0.00592123203178767	0	0	0.00218598525478269	0.00133436424402654	0	0	0.000769176980630725	0.00100681302043906	0	0.0011412122399271	0	0.00123665443752834	0	0.000288524261127001	0.0014278089137977	0.00117439812096301	5.56885894080303e-05	0	0	0.00100230001477074	0.00118122546351519	0.000588094573581596	0.000570931045802943	0.000101770812131081	0.000777547393364929	0	2.64050803374569e-05	0.00175015685368028	0.00026474637297469	0.00122881273284051	0	0.000215126463628261	0	0.000398022136154188	0.00552223888055972	0.00300497425349729	0.00146522337180791	0.000811359026369168	0	0.00232209202629323	0	0.0015138727007221	2.51313111005001e-05	0.00377410468319559	0.00230414746543779	0.00238047437404996	0.00128209570671194	0.00576006195696895	0.000572060562144846	0.000806291718987509	0.000506939591982134	0.00214569629603574	0	0.00114616036278467	0.00190165715838087	0.00656195317056912	0.0028942264657616	0.00168198056686915	0.00156825558918998	0.00399515587350338	0.0029596050010106	0.000472692895062177	0.00183757126478303	0.00267596884407703	0.00013925394697906	0.00382233906395932	0.0032951388091575	0.00120718273728686	0.00349808583764479	0.000216301957532716	0.00215977758886106	0.000815920122802893	0	0.000855620519335727	0	0.000963391136801541	0	0.00171789395487046	1.32203434645232e-05	0.000669568128557081	0.00037233547426231	0	0.000345689517630165	0	0	0.0025277950343823	0	0	0.00048197661145075	0.000997614400346996	0.000313297229557356	0.000311240703731612	2.42025267437921e-05	0	9.50254192996627e-05	0	0	0.000255558395093279	3.32834082210018e-05	0	0	0	1.58851188206888e-05	0	0	0.000553786515298353	0.000245519273262951	0	0	0.00017725258493353	2.37512766311189e-05	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Kandleria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23420221169036e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75698904713146e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longibaculum	0	0	0	0	0	1.1342369420972e-05	1.13350411461994e-05	0	0	0	0	0	2.53797444259736e-05	2.47828403613338e-05	0	0	0	0	0	4.4432102193835e-05	0	0	0	0	0	0	0	0	0	1.29851579644466e-05	0	0	0	0	0	0	0	0	0	0	6.85361813924268e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23420221169036e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35867390683052e-05	0	0	0	0	1.23216442002021e-05	2.86804141451803e-05	0	0	0	0	1.37010700535712e-05	0	0	0	0	0	0	0	0	0	0	0	1.57057373058378e-05	2.38925789649735e-05	0	0	0	0	3.66932080871831e-05	0	0	1.38291546237778e-05	0	0	0	0	0	0	0	0	7.75698904713146e-06	0	0	0	0	0	0	0	0	0	2.23783735398111e-05	0	0	0	0	0	0	0	3.32834082210018e-05	5.32396315817495e-05	0	0	0	0	0	0	0	2.95072292711714e-05	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena caecimuris	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47828403613338e-05	0	0	8.43395510324567e-05	0	0	0	1.25794075099063e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70330185063746e-05	0	0	0	0.000112900797832305	0	0	0	0	2.79084046160501e-05	0	0	1.99354092739524e-05	0	0	0	0	2.64050803374569e-05	0	0	0	0.000405844155844156	0	0	0	0	0	0	0	0	0	0	0	3.76969666507502e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106181134571533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23783735398111e-05	0	0	0	0	0	0	0	0	0	0.000381133873272987	0	0	0	0	0	6.13798183157378e-05	0	0	0.00017725258493353	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Massiliomicrobiota	0	0	0	0	0	0	0	0	0	0	5.90115564298008e-05	0	0	0	0	0	0	3.33227811193122e-05	0	0	0	4.9079754601227e-05	0	0	0	0	0	0	0	0	0	0	9.50428371644648e-05	0	0	0	0	0	0	0	0	0.000109924838891408	0	0	0	5.99182714777044e-05	0	0	0	0	0	0	0	0	0	0	0	2.20145516186199e-05	0	0.00014628723010006	0	0	0	0	0	0	1.4951258895999e-05	0	0	0	0	0	0	0	1.23216442002021e-05	0	6.93024706330781e-05	0	0	1.32178970325821e-05	5.48042802142847e-05	0	0	0	0	0	0	0	2.43140401424803e-05	0	0	0	0	0	0	0	0	0	0	0	0.0001263699653057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43455557468296e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Massiliomicrobiota;s__Massiliomicrobiota timonensis	0	0.000225336878633557	0	1.04870170728638e-05	0	0	0	0	0	0	0.00129825424145562	0	0	0	0	1.13544753664657e-05	1.40565918387428e-05	0.00138289541645146	0	0	0	0.000441717791411043	0	0	0	0	0	0	4.07713947894157e-05	0	0	0	0.00115409159413993	2.49413877388138e-05	0	0	0.000419551080344032	0	0	0	0	0.00186872226115394	0	0	0	0.00119836542955409	0	0	1.39542023080251e-05	0	0	0	0	0	0	0	0	0.000374247377516538	0	0.00223331837952759	0	0	0	0	0	0	0.000613001614735961	0	0	0	0	0	0	0	0	0	0.00214837658962542	0	0	0.000449408499107792	0.00057544494224999	0	0	0	0	0	0	0	0.000753735244416888	0	0	0	0	0	6.96269734895298e-05	0	0	0	0	0	0.0017462031569515	0	0	1.29639472626625e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000332588967548819	0	0	0	3.32834082210018e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__Solobacterium moorei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01928486973539e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27124569365521e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48134867447649e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32709671413944e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237512766311189	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	0	0.000405606381540403	0	0	0.00542436477833517	0.00598877105427324	0.00928339869873728	6.38520675299466e-05	0.00412875698061116	0	0.00454388984509466	0	0	0.000693919530117347	0.000134981608755807	0	0	0	0.00744416873449132	0.00283254651485698	0.000364802817787282	0	0.00047823521032174	0.000457220567891393	0.000103522730633855	0	0.000115821172110262	1.49613249749398e-05	6.11570921841236e-05	0	0.000921765180320313	0.0118642706017837	0.00169719352079401	0	0.00837047083898469	0	0	3.02800908402725e-05	0.00932827874089534	1.70330185063746e-05	0.00191901307898795	2.7481209722852e-05	0.000660938532716457	0	0	1.19836542955409e-05	0	1.94172872108038e-05	0.000320946653084576	0	1.15806417991685e-05	0.00132570471671783	0	0	0	0.000673054985169975	0.00017163302219347	1.100727580931e-05	2.6474637297469e-05	0	0.000933441558441558	0	1.71062985391221e-05	0	0	0	0	0	0	0	5.54026851834752e-05	0	0.000339272699856752	1.37741046831956e-05	0	0	0	0	0	2.64357940651642e-05	0.00138380807541069	0	0.00674930792033122	0	0	0	1.49186931224825e-05	1.39006658418938e-05	0	0	0	0	4.71172119175135e-05	0	0	0	0	0	0	0	0.000907566114468212	2.76583092475557e-05	0.000990155029987552	0	3.85445575084798e-05	0.000114300643349335	0.00341030195381883	0	0.00754881611824275	0	0.000333550529026653	0.000561519405450041	1.32957506780833e-05	0	1.9121190102872e-05	0	0.00975497790784415	0	0	0	0.000425189097256411	0	0	0.00079726822810897	0.00180548296669359	0	0.00496015612294682	0	3.32834082210018e-05	0.0114997604216579	0.000666984278227727	0.00613649744123907	0	0	0.00125111706881144	3.4611657206147e-05	0	0	0.00293609671848014	0.000768094534711965	4.75025532622378e-05	0	1.91776618594661e-05	1.95034423575761e-05	0	0	0	0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__Turicibacter sanguinis	0	0.00094641489026094	0	3.14610512185914e-05	0.0117323980042688	0.00934611240288096	0.0165378250323049	2.55408270119786e-05	0.00739160444249231	0	0.00823211212195722	0	0	0.000978922194272686	0.00089987739170538	0	0	0	0.0162544957760616	0.00446542627048042	0.00101893200830241	0	0.00101752172408881	0.00381017139909494	0.00069508119139874	0.000133238585894475	0.000512922333631159	5.98452998997591e-05	0.000784849349696253	0	0.0106579098974536	0.0234607247114277	0.00366593800491507	1.24706938694069e-05	0.0164696764192986	0	0	0.000105980317940954	0.0199769987647485	7.66485832786857e-05	0.00314124164715289	4.1221814584278e-05	0.00118513116211227	5.01781323699132e-05	0	0	0	4.85432180270094e-05	0.000600030699245078	0	0	0.00261153861488776	0	0	0	0.000958247775496235	0.0012542413160292	0	0	9.7524820066707e-06	0.00324675324675325	0	0	0	0	0	1.4951258895999e-05	0	0	1.78622463561017e-05	0.000590961975290402	0	0.00111834334397226	0	1.23216442002021e-05	0	0	0	1.27124569365521e-05	0	0.00337046323317851	0	0.0139518361547319	0	0	2.08315973668861e-05	2.98373862449649e-05	0	3.64710602137204e-05	0.000174788069465773	0.000101059682961337	7.27219838557196e-05	0.000533995068398486	0	0.00013925394697906	0	1.14813198925348e-05	0	0	0	0.00184959676492889	0.000179779010109112	0.0014145071856965	1.29639472626625e-05	0.000128481858361599	0.000179615296691813	0.00930728241563055	0	0.0132864451818458	0.000111594688092847	0.000713642992336095	0.00102394715111478	1.32957506780833e-05	0	0.00028681785154308	0	0.0192230447007517	0	0.000126835950381776	0	0.000939891688672067	0	2.42025267437921e-05	0.00806293906163034	0.00565401244832993	1.86466277573701e-05	0.0118718490811514	0	0.000565817939757031	0.019751903316829	0.00152453549309195	0.0132919704723518	0	0	0.00259159964253798	0.00301121417693479	0.000675178001473116	0	0.0105354058721934	0.00159527326440177	0.000641284469040211	0	0	1.95034423575761e-05	0	0	0	0
